point_id,emission,lat,lon,river_name
849,0.116509,-9.377916666872297,159.59708333332424,
850,0.131424,-9.377916666872297,161.29874999999095,
851,2.97651,-9.377083333538964,119.34874999999296,
852,4.04605,-9.37583333414591,119.42624999999248,Sungai Wandewa Barat
853,4.92448,-9.37541666687224,119.54124999999294,kali
854,0.268731,-9.37541666687224,159.8687499999911,Poha River
855,13.7929,-9.37012131775873,125.25012209425472,Hasan We Inan
856,0.724143,-9.3695833335388,150.36291666665784,Ufaifa Creek
857,0.170228,-9.3695833335388,150.42624999999134,Ufaifa Creek
858,0.198487,-9.369166666464366,161.17749999843636,
859,0.111411,-9.367916666871963,119.26958333332595,Kali Oro
860,0.459658,-9.367916666871963,119.6562499999925,Sungai Watu Asa
861,1.1805,-9.36708333353863,119.31541666665942,Kali Oro
862,2.41402,-9.36708333353863,119.4895833333262,Sungai Susu Wandewa
863,1.54557,-9.366250000205357,150.56958333332466,Mwadeia River
864,0.478537,-9.360833334144502,119.83958333332625,Sungai.....
865,1.57737,-9.357916666871745,159.85041666665768,Mayo River
866,7.99032,-9.351250000205027,125.27041666665924,Hasan We Inan
867,0.634777,-9.351250000205027,161.14208333332408,
868,0.16902,-9.348750000204973,119.85791666665932,Sungai.....
869,0.148269,-9.34625000020486,119.60874999999272,Sungai Watu Asa
870,0.175406,-9.345416666871586,124.01374999999234,Linha de água
871,0.146485,-9.34499999979448,150.53083333487905,Mwadeia River
872,1.10678,-9.343750000204864,119.86541666665914,Sungai .....
873,1.05055,-9.34375000350616,161.1391666666575,
874,0.340453,-9.339583333537972,161.10041666665757,
875,1.27225,-9.338750000204698,150.35874999999123,Ufaifa Creek
876,0.568074,-9.337083333537976,159.82708333332425,Umasani River
877,5.11755,-9.324583333537646,124.07791666665923,Vala de regadio
878,8.54598,-9.32500000080779,125.29791666665926,We Laleti Lagoon
879,0.149831,-9.32500000080779,159.81208333332427,Umasani River
880,0.173677,-9.321250000204202,159.806249999991,Sombi Creek
881,7.51585,-9.318750000204204,125.30541666665908,We Laleti Lagoon
882,0.548647,-9.318750000204204,161.0837499999907,
883,0.487985,-9.317083333537482,161.2429166666575,
884,0.197277,-9.316250000204208,159.80124999999111,Sombi Creek
885,0.335125,-9.302916670176614,159.78916666665793,Sombi Creek
886,0.425877,-9.298750000203713,149.2212499999914,
887,3.02078,-9.298750000203713,161.06208333332438,
888,0.334291,-9.297916666870378,124.1370833333259,Linha de água
889,4.89505,-9.297083333536987,125.33958333332588,Linha de água
890,3.31895,-9.29500000080492,150.34458333332464,
891,0.266625,-9.290416666870216,159.7720833333242,Togo Creek
892,0.155464,-9.2904166668701,161.24624999999082,
893,3.87618,-9.289583333536768,142.52624999999182,
894,0.525303,-9.287916666870046,150.3412499999913,Dokala River
895,1.08275,-9.28708333353677,125.3529166666591,Linha de água
896,0.251043,-9.284583333536771,124.16791666665904,Linha de água
897,0.228706,-9.282083333536718,159.75541666665788,Sombi Creek
898,0.10704,-9.280416666869884,161.2145833333243,
899,0.594844,-9.277500000803172,159.73958333332416,Puila Creek
900,2.82245,-9.274583333536556,161.22458333332452,
901,3.24285,-9.271250000203167,125.37541666665912,Linha de água
902,0.107966,-9.26458333353628,161.01124999999115,
903,15.6246,-9.25875000351391,125.4174999999924,Linha de água
904,8.475,-9.255416666869335,125.44541666665918,Linha de água
905,4.21177,-9.247083333535784,161.0062499999908,
906,1.46611,-9.239166667466236,124.22208333332604,Bocos Taiboco
907,0.869298,-9.232083333535456,149.23958333332484,
908,3.70286,-9.221666667464548,125.51458333332585,Linha de água
909,42.9489,-9.220416666868516,125.5212499999925,Linha de água
910,0.721634,-9.21958333353524,161.23458333332428,
911,35.9269,-9.211250003518105,124.30333333332578,Lalisuk-Mataunome
912,0.402423,-9.210416666868356,150.1745833333248,Wauma River
913,0.103565,-9.210416666868356,160.96541666665755,
914,2.45692,-9.208750000201462,150.24124999999117,Adegdela Creek
915,0.165736,-9.207916666868186,161.23374999999078,
916,0.127176,-9.205416666868189,160.96541666665755,
917,1.69677,-9.204583333534856,141.6137499999919,
918,0.651883,-9.204583333534856,150.18791666665788,Wauma River
919,0.168695,-9.203750000201468,125.56624999999258,Linha de água
920,0.312902,-9.197916666867968,152.91458333332469,Sinkwarai River
921,0.166826,-9.1941666674619,160.95041666665793,
922,43.5892,-9.19291666686786,125.70124999999246,Linha de água
923,0.731917,-9.192083333534526,125.58374999999228,Linha de água
924,0.568159,-9.190416666867804,141.93208333332495,
925,0.277747,-9.188333334127949,160.94124999999076,
926,0.88885,-9.185416666867638,125.61874999999236,Linha de água
927,0.374346,-9.183750003520288,161.23833333332425,
928,0.708537,-9.181250003520743,124.40499999999258,Linha de água
929,0.434328,-9.181250000200976,160.34624999999096,
930,1.82817,-9.17625000020081,124.56208333332596,
931,0.178205,-9.175416666867363,152.9470833333247,Lufuai River
932,0.166815,-9.174583333534088,160.8970833333243,
933,26.428,-9.171250000200644,141.2979166666587,
934,0.863492,-9.170416666867313,160.92291666665756,
935,0.133479,-9.170416666867313,160.92708333332416,
936,1.54717,-9.168750000200646,125.72374999999248,Linha de água
937,0.942151,-9.165416666867202,125.7329166666591,Linha de água
938,1.03058,-9.164166667458971,152.99041666665823,Lufuai River
939,0.141743,-9.161250003522468,124.59166666665908,
940,0.128101,-9.159583333533703,152.99541666665775,
941,0.331839,-9.157083333533592,142.9454166666585,Binaturi River
942,0.239808,-9.157083333533706,160.3870833333242,
943,0.171433,-9.157083333533706,160.86958333332404,
944,0.224766,-9.152916666866872,152.69541666665782,Munkai River
945,0.40211,-9.14791666686682,161.19708333332449,
946,0.222001,-9.14708333353343,142.05374999999208,Wassi Kussa
947,1.55243,-9.145416666866709,125.79874999999232,
948,0.359828,-9.141250000199932,160.85874999999112,
949,0.171163,-9.13958333353321,161.19708333332449,
950,0.138522,-9.137083333533212,161.19708333332449,
951,8.2219,-9.132916666866493,125.94124999999246,Linha de água
952,0.323034,-9.129583333533049,125.88874999999246,*
953,0.170592,-9.128750000199602,160.2904166666574,Kirighi River
954,0.194295,-9.126666667455424,125.842916666659,*
955,1.03306,-9.12291666686616,160.84291666665774,
956,0.900761,-9.119583333532546,159.2137499999908,
957,0.397498,-9.119583333532546,160.2862499999909,Kirighi River
958,0.957392,-9.116250000199273,124.67291666665903,
959,0.686599,-9.108750000199109,143.00374999999178,Binaturi River
960,1.51562,-9.1070833335325,148.78624999999124,
961,2.45722,-9.103750003527123,125.99249999999232,Linha de água
962,0.248096,-9.101250000198943,160.22708333332457,Takopikopi River
963,0.106953,-9.09875000019889,124.68541666665897,
964,1.12649,-9.093750000198895,160.8287499999908,
965,1.4094,-9.092083333532171,152.61874999999122,
966,0.234595,-9.090416666865336,160.19124999999076,Kereghole River
967,0.697257,-9.090416666865336,161.17041666665762,
968,0.267625,-9.08791666686534,152.70041666665782,Munkai River
969,0.197166,-9.087083333532007,159.19874999999104,
970,0.441074,-9.086250000198618,142.0512499999918,Wassi Kussa
971,0.26184,-9.086250000198618,148.62458333332472,Bariji River
972,0.851381,-9.086250000198618,159.22708333332446,
973,0.200281,-9.086666667451595,160.22124999999073,Takopikopi River
974,0.363356,-9.082916666865174,161.16874999999072,
975,0.937931,-9.073750000198402,148.5920833333247,
976,1.13816,-9.073750000198402,160.81041666665735,
977,0.476205,-9.072083333531566,152.5720833333246,
978,0.326875,-9.072083338351376,152.8370833333246,
979,10.1313,-9.056250000197906,126.06208333332565,Linha de água
980,0.748602,-9.052083333531016,146.745416666658,Aroa River
981,0.291569,-9.052083333531016,149.05041666665818,
982,0.134613,-9.050416666864464,159.08708333332424,
983,8.25243,-9.048750003531724,149.03499999999144,
984,0.547863,-9.045416666864298,124.75291666665942,
985,0.233168,-9.045416666864298,148.91958333332468,Musa River
986,0.141786,-9.045416666864298,149.3129166666581,
987,0.156604,-9.043750000197576,159.11041666665778,
988,1.27704,-9.04333333308938,148.56416666820678,
989,4.95504,-9.038750000197524,143.1745833333248,Oriomo River
990,0.784431,-9.035416666864135,149.2404166666579,
991,0.15348,-9.03583333308842,160.8000000015394,
992,0.53603,-9.032083333530691,116.80874999999264,
993,0.745639,-9.030416666863973,146.97541666665802,
994,0.153105,-9.029583333530695,149.14208333332488,
995,0.274943,-9.028750000197247,160.79541666665762,
996,0.474006,-9.026250000197194,149.1395833333247,
997,0.262602,-9.023750000197085,117.4620833333264,
998,0.377634,-9.020416666863753,149.28624999999147,
999,3.0809,-9.01875000019703,126.10208333332594,
1000,0.106166,-9.01875000019703,160.20708333332414,Kereghole River
1001,4.23162,-9.01791666686364,117.20374999999262,Brang Beh
1002,0.404344,-9.01791666686364,124.79291666665917,
1003,0.221028,-9.017500000778284,152.81041666665806,
1004,1.07105,-9.016666667444838,117.19874999999286,
1005,0.254308,-9.0120833335302,149.19874999999138,
1006,0.100866,-9.00875000019687,160.23624999999083,
1007,0.147955,-9.00416666641786,124.83750000154032,
1008,0.171243,-8.992083333529706,161.12958333332415,
1009,0.122538,-8.989583333529652,160.76708333332442,
1010,2.94592,-8.989166667442305,126.15541666665888,Linha de água
1011,0.162487,-8.98791666686293,142.23124999999175,Mai Kussa
1012,2.76142,-8.985416666862818,161.1262499999907,
1013,2.3782,-8.982083333529488,126.17208333332565,Linha de água
1014,3.93212,-8.981250000196042,126.28291666665928,
1015,8.63976,-8.977916666862598,142.02458333332538,Wassi Kussa
1016,8.39057,-8.9754166668626,126.24041666665904,Linha de água
1017,0.870654,-8.973750000195992,116.73708333332593,
1018,0.670089,-8.972916666862602,146.58624999999142,
1019,0.381872,-8.96999999974696,161.13500000153772,
1020,0.922173,-8.968750000195882,160.75874999999098,
1021,0.104875,-8.967083333529104,148.52541666665795,
1022,0.153265,-8.966250000195714,152.46041666665803,
1023,0.565345,-8.964583333528992,142.24791666665828,Mai Kussa
1024,0.145425,-8.957083333528828,124.94791666665913,Temporario
1025,0.747824,-8.95458333352883,148.52624999999125,
1026,0.312149,-8.953750000195498,160.76041666665765,
1027,19.1067,-8.952083333528776,126.3870833333258,Linha de água
1028,0.975548,-8.947916666862056,126.42541666665898,Linha de água
1029,0.488452,-8.947083333528667,126.44708333332552,
1030,0.330329,-8.944583333528612,120.97291666665932,
1031,2.15992,-8.943750000195223,124.97458333332564,Mota Leometil
1032,2.79102,-8.930416666861618,160.76124999999104,
1033,0.38226,-8.926250000194727,146.5729166666581,
1034,0.416934,-8.924583333528119,151.90541666665786,
1035,3.52591,-8.92375000019473,160.76124999999104,
1036,0.227944,-8.921666667435716,117.68041666665964,
1037,0.226958,-8.91958333352801,117.7412499999931,
1038,0.110477,-8.912916666861122,148.50374999999144,
1039,0.84314,-8.9112500001944,161.06958333332432,
1040,0.38452,-8.909583333527792,160.76124999999104,
1041,0.50289,-8.908750000194345,121.12458333332576,
1042,0.115404,-8.905416666860901,117.7970833333261,
1043,0.117216,-8.905416666860901,161.05791666665775,
1044,0.157341,-8.904583333527626,161.07624999999098,
1045,0.598023,-8.901250000194182,116.22624999999287,
1046,0.754072,-8.901250000194182,116.2945833333265,Menange Mate
1047,1.08972,-8.901250000194182,116.33958333332625,
1048,0.441471,-8.901250000194182,116.35124999999287,
1049,0.175013,-8.901250000194182,161.0520833333244,
1050,0.134888,-8.898750000194184,121.13958333332585,
1051,0.220898,-8.89750000076674,160.7570833333241,
1052,0.473125,-8.892916666860685,116.28124999999272,Menange Mate
1053,0.205102,-8.892083333527296,116.75291666665964,Sungai Benete
1054,0.202621,-8.885416666860408,120.8729166666592,
1055,1.7144,-8.882083333527078,160.7512499999907,
1056,0.210993,-8.881666667432,148.49291666665795,
1057,1.53183,-8.880416666860413,126.52291666665884,
1058,1.09228,-8.87875000019369,125.00458333332574,Linha de água
1059,0.565901,-8.872500000764433,120.69374999999252,
1060,1.98284,-8.872083333526803,126.527083333326,
1061,0.279962,-8.871250000193527,160.7520833333242,
1062,0.110749,-8.870416666860194,116.16208333332622,Kapal
1063,17.2363,-8.86708333352675,116.38708333332625,Sungai
1064,0.192121,-8.867083333526637,120.86791666665908,
1065,1.85526,-8.86625000019336,161.00791666665737,
1066,0.386984,-8.865416666859915,161.00541666665765,
1067,10.6814,-8.863750000193363,126.53291666665903,
1068,1.3406,-8.862083333526584,160.75291666665782,
1069,0.125751,-8.862083333526584,161.01291666665793,
1070,0.746244,-8.858750003545993,120.8616666666594,
1071,0.180047,-8.857916666859865,160.98208333332423,
1072,0.66394,-8.856666667429465,116.39041666665946,Sungai
1073,0.120786,-8.854583333526307,146.58958333332498,
1074,0.138895,-8.853750000193031,116.49624999999276,pier
1075,0.22904,-8.849583333526311,116.772083333326,Sungai Benete
1076,0.572195,-8.848750000192979,160.7412499999907,
1077,1.65188,-8.846250000192867,121.67791666665948,Pelabuhan Ipi Ende
1078,0.661154,-8.841250000192701,120.85624999999254,
1541,1.27273,-8.395416671755243,116.09708333332615,SR Pemenang
1542,0.607892,-8.395416666848746,157.60791666665784,
1543,2.08756,-8.39500000071871,112.45041666665976,
1544,11.7147,-8.394583333515413,112.48124999999322,
1545,0.267978,-8.394583333515413,126.83874999999216,
1546,0.711713,-8.392083333515302,113.40208333332656,Sungai Bondoyudo
1547,0.513597,-8.390416666848694,123.16624999999247,Wai Koli
1548,0.358112,-8.390416666848694,148.20541666665838,
1549,0.711776,-8.388750000181972,112.4370833333262,
1550,0.596058,-8.38625000018186,138.14208333332522,Selemit
1551,0.209675,-8.385416666848585,112.7745833333264,
1552,232.818,-8.384583333515138,113.47624999999287,Sungai Bondoyudo
1553,0.105306,-8.384583333515138,157.6237499999911,Lomboso
1554,0.293225,-8.383750000181863,112.4229166666596,
1555,0.700194,-8.38208333351514,124.11958333332564,
1556,5.14248,-8.381250000181808,114.34874999999283,
1557,0.157411,-8.381250000181808,120.97458333332588,
1558,0.153506,-8.381666667384138,160.80791666665766,
1559,68.3592,-8.380833334050806,113.42291666665994,Sungai Bondoyudo
1560,0.297483,-8.380416666848419,117.17624999999282,
1561,0.147069,-8.380416666848419,122.88041666665912,
1562,9.73229,-8.379583333515086,112.40708333332624,
1563,0.201174,-8.38000000071736,112.90124999999318,
1564,0.984388,-8.379583333515086,120.14708333332578,
1565,1.09608,-8.377916666848364,117.147083333326,
1566,0.141313,-8.377916666848364,124.35874999999248,
1567,0.195584,-8.377083333514975,159.6412499999908,
1568,0.672687,-8.376250000181642,160.69708333332414,
1569,13.7083,-8.37458333351492,112.3887499999928,
1570,3.12317,-8.37458333351492,112.39208333332613,
1571,2.89313,-8.37458333351492,116.72374999999283,
1572,0.757003,-8.37375000018153,123.38708333332568,Wai Rawai
1573,1.81797,-8.374386814169497,160.7160525344383,
1574,0.908361,-8.372083333514809,118.69291666665936,Anak Sungai
1575,0.516244,-8.372500000716627,160.6870833333246,
1576,0.154668,-8.371250000181476,112.83708333332652,
1577,8.21003,-8.371250000181476,148.20541666665838,Ope River
1578,1.33673,-8.3704166668482,126.88458333332584,Rio S. Malailada
1579,0.356104,-8.369583333514754,116.1195833333262,LOKOK KOPANG
1580,5.04399,-8.369583333514754,118.31791666665936,SUNGAI
1581,3.11755,-8.369166667383013,114.351249999993,
1600,7.51493,-8.351250000180983,112.95874999999296,
1601,0.55331,-8.351666667381267,160.76458333332425,
1602,1.95422,-8.349583333514431,116.14791666665964,KALI SOKONG
1603,0.747898,-8.348750000181099,112.26541666665968,
1604,9.19562,-8.348750000181099,114.54624999999282,Ijo Gading River
1605,0.283224,-8.348750000181099,120.18374999999276,
1606,0.137513,-8.348750000181099,120.741249999993,
1607,1.36653,-8.348333333011055,112.3600000015183,
1608,2.75285,-8.347916666847652,160.6279166666577,
1609,0.113217,-8.347083336910487,123.734166666659,Eweng Ure
1610,0.400646,-8.345416666847541,112.23874999999282,
1611,4.43287,-8.345416666847541,114.35624999999276,
1612,0.323234,-8.345416670243765,120.18583333332616,
1613,0.111389,-8.345416666847541,160.72041666665746,
1614,0.374409,-8.344583333514265,114.54291666665938,Ijo Gading River
1615,0.160164,-8.344583333514265,120.77791666665928,
1616,1.07805,-8.343750000180819,115.67374999999264,
1617,0.298111,-8.343750000180819,160.61791666665772,
1618,2.21303,-8.34208333351421,116.70874999999272,
1619,1.87371,-8.34208333351421,120.76874999999244,
1620,2.50707,-8.341250000180821,120.724583333326,
1621,0.161845,-8.340416666847489,120.72041666665928,
1622,0.659423,-8.338750000180653,112.27541666665968,
1623,3.42346,-8.337499999676595,112.27916666513477,
1624,3.00904,-8.336250000180655,112.30874999999288,
1625,61.4749,-8.336250000180655,113.3470833333264,Sungai Bondoyudo
1626,0.157541,-8.33583333300976,124.390833331801,
1627,5.00884,-8.33541666684738,142.78458333332514,Fly River
1628,0.680193,-8.3337500001806,116.69208333332642,
1629,5.74872,-8.332083333513935,112.33458333332636,
1630,0.133322,-8.332083336911126,116.69083333332615,
1631,0.228637,-8.332083333513935,157.29458333332434,
1632,0.372034,-8.33125000018049,118.9929166666592,Anak sungai
1633,1.85954,-8.330833333009139,112.22250000151767,
1634,1.01473,-8.329583333513938,157.27041666665798,Ziata
1635,0.415849,-8.328750000180435,112.97458333332612,
1636,0.286318,-8.328750000180435,160.59208333332413,
1637,0.139882,-8.327916666847159,111.69041666665976,plapar
1638,3.8938,-8.328333333008914,120.68916666818404,
1639,16.2908,-8.326561293001078,112.21795272252008,
1640,6.554,-8.326666667378959,115.63374999999267,Nyuling River
1641,0.359126,-8.326250000180494,122.9245833333258,Anak sungai
1642,16.0586,-8.32375000018044,112.1829166666596,
1643,0.953059,-8.32291666684705,157.24958333332427,Ziata
1644,8.81245,-8.31875000018033,112.06874999999286,
1645,0.840305,-8.317916670245154,114.51999999999305,
1646,0.463756,-8.317916666846884,116.18874999999288,Lokok Kawasan Dusun Lempenge
1647,4.33126,-8.316250000180275,111.57291666665958,Sungai Besar Munjungan
1648,0.316293,-8.316250003578602,118.38916666665956,Parit
1649,0.225988,-8.316250000180275,118.667083333326,Anak Sungai
1650,4.46041,-8.316250000180275,118.76291666665952,parit
1651,0.184044,-8.31541666684683,112.08958333332636,
1652,4.26088,-8.31541666684683,112.1395833333264,
1653,3.49358,-8.31541666684683,112.14541666665946,
1654,0.118033,-8.315416666846886,157.24708333332455,Ziata
1655,1.3745,-8.314583333513553,112.11041666665972,
1656,3.22283,-8.314583333513553,112.12374999999328,
1657,0.399637,-8.314583333513553,114.36291666665966,
1658,1.72795,-8.314583333513553,118.22458333332612,Anak sungai
1659,3.3425,-8.313333333007336,115.62333333485036,
1660,0.233117,-8.31250000071094,112.02874999999312,
1661,0.228228,-8.31041666684672,159.46124999999108,Tuape
1662,0.189079,-8.309583333513388,157.32374999999092,Kesoko
1663,172.717,-8.308333334043823,113.3087499999932,Avour Celeng Mati
1664,0.106671,-8.307083333513276,117.77458333332606,
1665,0.479347,-8.30625000018,116.66791666665928,
1666,0.128246,-8.302916666846556,118.78458333332604,parit
1667,0.478747,-8.302083333513224,111.7079166666598,
1668,2.67783,-8.300833334043148,114.51124999999274,
1669,0.593525,-8.30041667024608,120.24166666665928,Sungai Tide
1670,0.297305,-8.300416666846502,120.5612499999927,
1671,0.28957,-8.29875000017978,116.66374999999266,
1672,0.702452,-8.297916666846504,114.3637499999927,
1673,0.241222,-8.297916666846504,125.5537499999923,Linha de água
1674,4.12366,-8.297083333513058,115.61291666665954,
1675,3.07896,-8.297083333513058,120.58791666665934,
1676,0.756413,-8.296250000179782,125.12958333332564,
1677,0.113547,-8.296666667376087,159.432916666658,Kolofotho
1678,2.96273,-8.295416666846336,118.92958333332626,Saluran air
1679,2.33119,-8.29458333351306,123.30541666665933,Wai Blehok
1680,2.19516,-8.293750000179614,120.4879166666592,Muara Sungai
1681,34.7415,-8.293750000179614,120.49541666665914,Muara Sungai
1682,0.310512,-8.293750000179784,157.23041666665767,Ziata
1683,9.26604,-8.29041666684634,113.1070833333264,Kali Rejati
1684,0.256845,-8.288750000179618,157.77958333332435,Tatavuru
1685,0.229423,-8.287916666846286,120.3829166666593,Wae Ojang
1686,2.57027,-8.287083333512726,111.93541666665952,Ngelo
1687,0.458823,-8.287083333512726,115.604583333326,
1688,0.859206,-8.287083333512726,116.21874999999297,Lokok Kawasan Dusun Lempenge
1689,0.416658,-8.287499999671468,118.8975000015156,
1690,2.3998,-8.286666667375016,111.72874999999294,
1691,0.323728,-8.28625000017945,113.09041666665972,Sungai Regoyo
1692,0.324969,-8.28666666737513,116.6437499999929,
1693,0.646424,-8.286250000179564,120.339583333326,Wae Kuli
1694,42.5924,-8.285416666846174,113.24958333332654,
1695,0.727056,-8.284583333512842,113.1487499999928,
1696,0.11483,-8.284583333512842,120.30041666665944,Sungai Tide
1697,0.882389,-8.283750000179452,113.15291666665962,Kali Rejati
1698,0.117159,-8.283750000179452,120.44958333332602,Muara Sungai
1699,0.674992,-8.28291666684612,111.97874999999289,Ngelo
1700,0.19752,-8.28291666684612,118.83958333332612,
1701,2.68554,-8.282083333512844,113.16041666665956,Besuktunggen
1702,10.7033,-8.282083333512844,113.22374999999306,
1703,5.19222,-8.282083333512844,114.3654166666596,
1704,21.0237,-8.281250000179398,113.17041666665956,Besuktunggen
1705,1.30133,-8.281250000179398,113.1962499999928,Kali Mujur
1706,1.02714,-8.281250000179398,116.62208333332616,
